
2,"290術數,迷信","紫微四化 : 藉由紫微斗數預測能力, 掌握未來趨勢變化!",王文華著,時報文化,290001
2,"290術數,迷信",解籤,王儷容著,時報文化,290002
2,"290術數,迷信",謝沅瑾狗年生肖運勢大解析,謝沅瑾著,時報文化,290003
2,"290術數,迷信",神明所教的解籤訣竅 : 60甲子籤詩,王崇禮著,柿子文化,290004
2,"290術數,迷信","大師風水 : 住對房子, 富貴一輩子2 : 哇!那麼多真實成功的故事",吳海著,柿子文化,290005
2,"290術數,迷信","哥說的不是星座, 是人際關係",郭子乾口述 ; 林欣儀採訪整理,遠見天下文化,290006
2,"290術數,迷信","靈界的譯者. 4, 我的後通靈人生",索非亞(劉柏君)著,三采文化,290007
2,"290術數,迷信",內行星 : 從水星、金星、火星看內在真實,"麗茲.格林(Liz Greene), 霍華.薩司波塔斯(Howard Sasportsa)著 ; 楊沐希譯",心靈工坊文化,290008
2,"290術數,迷信",自創好宅 : 詹惟中絕對真心教你運用家具、善用擺設添運增富貴,詹惟中著,時報文化,290009
2,"290術數,迷信",古典醫學占星 : 元素的療癒,奧斯卡.霍夫曼(Oscar Hofman)著 ; 李小祺譯,星空凝視古典占星學院,290010
