
3,360 生物科學,"端粒效應 [電子資源(電子書)] : 諾貝爾獎得主破解老化之祕, 傳授真正有效的逆齡養生術",伊莉莎白.布雷克本( Elizabeth Blackburn),遠見天下文化,360001
3,360 生物科學,基因編輯大革命 [電子資源(電子書)] : CRISPR如何改寫基因密碼、掌控演化、影響生命的未來,道納(Jennifer A. Doudna),遠見天下文化,360002
3,360 生物科學,熱愛大自然 [電子資源(電子書)] : 草木禽獸性生活,苦苓,時報文化出版企業公司,360003
3,360 生物科學,花園的祕密語言 [電子資源(電子書)] : 彼得.渥雷本的自然觀察筆記,彼得.渥雷本(Peter Wohlleben),地平線文化,360004
3,360 生物科學,東海岸的里山里海故事,黃懷瑩,行政院農業委員會花蓮區農業改良場,360005
3,360 生物科學,等你 在香山濕地 [兒童書] = Waiting for you in Siangshan Wetland,吳甲天,新竹市政府,360006
3,360 生物科學,"腸命百歲. 3, 快樂菌讓你不憂鬱",蔡英傑,時報文化,360007
3,360 生物科學,每個人的短歷史 : 人類基因的故事,亞當.拉塞福(Adam Rutherford),八旗文化,360008
3,360 生物科學,我們的星球,艾雷斯泰.法瑟吉爾(Alastair Fothergill),麥浩斯,360009
3,360 生物科學,海鮮的真相 = The truth behind seafood,何汝諧,國立海洋生物博物館,360010
