
6,610 中國通史,"歷史的個性 [電子資源(電子書)] : <<史記>>教你「勝敗不是兵家常事」, 個性才能決定命運",扶欄客,野人文化,610001
6,610 中國通史,都是孔子惹的禍? [電子資源(電子書)],魏得勝,新銳文創,610002
6,610 中國通史,"歷代皇朝風雲實錄. 7, 軍閥割據 [電子資源(電子書)]",張志坤,大旗,610003
6,610 中國通史,"歷代皇朝風雲實錄. 5, 朋黨爭鬥 [電子資源(電子書)]",蔣重躍,大旗,610004
6,610 中國通史,"呂世浩細說史記, 入門篇 [電子資源(電子書)]",呂世浩,時報文化出版企業公司,610005
6,610 中國通史,文明的遊牧史觀 : 一部逆轉的大中國史,楊海英,八旗文化,610006
6,610 中國通史,舊山河,刀爾登,大寫,610007
6,610 中國通史,中國好人,刀爾登,大寫,610008
6,610 中國通史,"手繪圖解. 中國史 : 圖文並茂!從「史前時代」到「一帶一路」, 2小時輕鬆掌握96個歷史大事!",陳映勳,西北國際文化,610009
6,610 中國通史,走進大內 : 中國古代君王帝制,張曉生,風格司藝術創作坊,610010
