
6,670 中國地方志,香港地鐵地圖快易通. 2017-2018 [電子資源(電子書)] = Hong Kong metro,墨刻編輯部,墨刻出版公司,670001
6,670 中國地方志,絳紅廢墟 [電子資源(電子書)],唯色(Tsering Woeser),大塊文化,670002
6,670 中國地方志,蒙古騎兵在西藏揮舞日本刀 [電子資源(電子書)] : 蒙藏民族的時代悲劇,楊海英,大塊文化,670003
6,670 中國地方志,銀同碧湖民俗文物誌 : 陳堃樑先生捐贈金門常民文物專刊,黃雅芬,金門縣文化局,670004
6,670 中國地方志,保家不必衛國. 1669-1899 : 香港民間軍事化簡論,謝淏嵐,初文出版社,670005
6,670 中國地方志,故里鄉情 : 前陸軍副司令黃奕炳的金門故事,黃奕炳,秀威資訊科技,670006
6,670 中國地方志,大寫西域. 上 : 第一部全視角西域48國通史,高洪雷,野人文化,670007
6,670 中國地方志,大寫西域. 中 : 第一部全視角西域48國通史,高洪雷,野人文化,670008
6,670 中國地方志,大寫西域. 下 : 第一部全視角西域48國通史,高洪雷,野人文化,670009
6,670 中國地方志,香港雜記(一八九四光緒原版),陳鏸勳,心一堂,670010
