
1,150邏輯學,"符號的故事 : 從文字到圖像, 45個關於宗教、經濟、政治與大眾文化的時代記憶",約瑟夫.皮爾希(Joseph Piercy)著 ; 蔡伊斐譯,麥浩斯,150001
1,150邏輯學,邏輯謬誤鑑識班 : 訓練偵錯神經的24堂邏輯課,冀劍制著,漫遊者文化出版,150002
1,150邏輯學,理則學,陳祖耀著,三民書局,150003
1,150邏輯學,符號與記憶,張漢良編,行人文化實驗室,150004
1,150邏輯學,思考的祕密,傅皓政著,三民書局,150005
1,150邏輯學,理性思考的藝術,余錦波著,商務印書館,150006
1,150邏輯學,100個藏在符號裡的宇宙秘密,"莎拉.巴特蕾(Sarah Bartlett)著  ; 王敏雯, 范明瑛譯",遠流出版發行,150007
1,150邏輯學,"是邏輯, 還是鬼扯?",伯納.派頓(Bernard M. Patten)著 ; 黃煜文譯,商周出版,150008
1,150邏輯學,打臉爛邏輯! : 別再被這些話術唬弄過去,阿里.艾默沙維(Ali Almossawi)著；龐元媛譯,五南,150009
1,150邏輯學,兒童基本邏輯教材,蒲世豪著,五南,150010
