
2,280神話,神話心理學 : 來自眾神的處方箋,河合隼雄著 ; 河合俊雄編 ; 林詠純譯,心靈工坊文化,280001
2,280神話,神話,"阿爾圖羅.馬爾瑟羅.帕斯夸爾(Arturo Marcelo Pascual), 特奧.戈麥斯(Teo Gomez)作 ; 李家蘭譯",漢宇國際文化,280002
2,280神話,"活色生香的希臘神話 : 又莞爾笑聲、又淒楚輕嘆,讓希臘諸神告訴你怎樣在塵世中,混得比神還出色!",夏若生著,大是文化,280003
2,280神話,波斯神話故事 = The myth of persian,邱劭晴著,好讀,280004
2,280神話,希臘羅馬神話故事 = The myths of greece and rome,黃晨淳編著,好讀,280005
2,280神話,中國神話故事 = The myths of China,"黃晨淳, 廖彥博編著",好讀,280006
2,280神話,日本神話故事 = Japanese myth stories,洪維揚著,好讀,280007
2,280神話,埃及神話故事 = The myths of egypt,黃晨淳編著,好讀,280008
2,280神話,"北歐諸神皆可萌 : 神人整理、秒讀秒懂, 魔戒、雷神索爾、英雄聯盟......都從這裡來",米絲肉雞著,圓神,280009
2,280神話,開天闢地 : 中國古典神話時代及其類型,高有鵬著,秀威資訊,280010
