
1,130東方哲學,印度哲學宗教史,"高楠順次郎, 木村泰賢著 ; 釋依觀譯",臺灣商務印書館,130001
1,130東方哲學,京都學派與禪,吳汝鈞等著,臺灣學生書局,130002
1,130東方哲學,一個瑜伽士的內在喜悅工程 : 轉心向內即是出路,薩古魯(Sadhguru)著 ; 項慧齡譯,地平線,130003
1,130東方哲學,奧修.奧義書,奧修(Osho)著 ; 李奕廷譯,旗開,130004
1,130東方哲學,福澤諭吉與<<學問之勸>>,林呈蓉著,五南圖書,130005
1,130東方哲學,政體文明族群之辯 : 德川日本思想史,呂玉新著,中文大學出版社,130006
1,130東方哲學,近代日本思想史,?田恂子著 ; 周俊宇譯,商務印書館,130007
1,130東方哲學,夜行的鳥 : 喜瑪拉雅傳承的14堂瑜伽禪修課,"斯瓦米韋達.帕若堤(Swami Veda Bharati)著 ; 石宏, 黃涵音, 蕭斐譯",橡實文化,130008
1,130東方哲學,薄伽梵歌 : 梵文經典 原典翻譯. 文法解析 = Bhagavadg?t?,鐘文秀著,空庭書苑出版,130009
1,130東方哲學,瑜伽經白話講解. 三摩地篇,斯瓦米韋達.帕若堤(Swami Veda Bharati)作 ; 石宏譯,橡實文化出版,130010
