
1,160形上學,艾倫.狄波頓的人生學校 : 運動鍛鍊你的思考力,戴蒙.楊(Damon Young)著 ; 方慈安譯,時報文化出版企業公司,160001
1,160形上學,"知識的不正義 : 偏見和缺乏理解,如何造成不公平?",米蘭達.弗里克(Miranda Fricker)著 ; 黃珮玲譯,八旗文化,160002
1,160形上學,從封閉世界到無限宇宙 : 近代科學與哲學的宇宙觀革命,"亞歷山大.夸黑(Alexandre Koyr?)著 ; 陳瑞麟, 張樂霖譯",商周,160003
1,160形上學,你以為你的選擇真的是你的選擇? : 關於自由意志的哲學思考,朱立安.巴吉尼(Julian Baggini)著 ; 黃煜文譯,商周,160004
1,160形上學,"後真相時代 : 當真相被操弄、利用,我們該如何看?如何聽?如何聽?","海特.麥當納(Hector Macdonald)著 ; 林麗雪, 葉織茵譯",三采文化,160005
1,160形上學,意識宇宙簡史 : 人類生命本質的九大奧祕,"狄帕克.喬布拉(Deepak Chopra), 米納斯.卡法托斯(Menas Kafatos)著 ; 蕭斐譯",橡實文化,160006
1,160形上學,心物能一元的科學哲學,張立德著,博客思,160007
1,160形上學,未定之圖 : 觀空間,"亞蘭.米龍(Alain Milon)著 ; 蔡淑玲, 林德祐譯",漫遊者文化出版,160008
1,160形上學,運動鍛鍊你的思考力,戴蒙.楊(Damon Young)著 ; 方慈安譯,時報文化,160009
1,160形上學,"犯錯的價值 : 別只想找「正確模式」, 記得存下「失誤紅利」!",凱薩琳.舒茲(Kathryn Schulz)著 ; 趙睿音譯,大寫出版 : 大雁文化發行,160010
