
6,640 中國外交史,從漢城到燕京 [電子資源(電子書)] : 朝鮮使者眼中的東亞世界 = Form Seoul to Peking,吳政緯,秀威資訊科技公司,640001
6,640 中國外交史,"從「尊明」到「奉清」 : 朝鮮王朝對清意識的嬗變, 1627-1910 = From ""honoring the Ming"" to ""submitting to the Qing"" : the transformation of Choson Korea's attitude towards Qing China, 1627-1910",孫衛國,臺灣大學出版中心,640002
6,640 中國外交史,近代中國外交的新世代觀點,茅海建,政大出版社,640003
6,640 中國外交史,國立臺灣大學圖書館典藏琉球關係史料集成. 第五卷,西里喜行,國立臺灣大學圖書館,640004
6,640 中國外交史,從舞臺邊緣走向中央 [電子資源(電子書)] : 美國在中國抗戰初期外交視野中的轉變1937-1941,齊錫生,聯經出版事業公司,640005
6,640 中國外交史,十九世紀以來的中英相遇 : 戰爭.貿易.科學與管治,王賡武,商務印書館,640006
6,640 中國外交史,民國以前中國與東南亞關係史料編註,陳鴻瑜,新文豐,640007
6,640 中國外交史,李鴻章遊俄紀事,王光祈,中華書局,640008
6,640 中國外交史,古代中韓關係與日本,王儀,中華書局,640009
6,640 中國外交史,中國再起 : 歷史與國關的對話,吳玉山,臺大人社高研院東亞儒學研究中心,640010
