
3,350 地球科學；地質學,億萬年尺度的臺灣 [電子資源(電子書)] : 從地質公園追出島嶼身世 = Between tectonic plates : geoparks in Taiwan,林書帆,經濟部中央地質調查所,350001
3,350 地球科學；地質學,地下水文及地質判識概論 : 土壤污染評估調查人員訓練教材,董天行,環境保護署環境保護人員訓練所,350002
3,350 地球科學；地質學,聰明大百科 : 地理常識有GO讚!,王奕言,讀品文化,350003
3,350 地球科學；地質學,水資源的世界地圖 : 保護與共享人類的共同資產,大衛.布隆雪(David Blanchon),無境文化,350004
3,350 地球科學；地質學,改寫地球史的25種石頭故事 : 人類如何破解地質學上的重大謎團,唐納德.普羅泰羅(Donald R. Prothero),八旗文化,350005
3,350 地球科學；地質學,海洋教育系列專書,"邱郁文 ,邵廣昭",行政院農業委員會漁業署漁業廣播電臺,350006
3,350 地球科學；地質學,微美幻境 : 海洋微化石 = Microfossil : the exquisite beauty under the sea,"李孟陽, 方建能",臺灣博物館,350007
3,350 地球科學；地質學,"國際濕地大會成果轉輯彙編. 2018, 濕地方舟護里山",張宇欽,行政院農委會林務局,350008
3,350 地球科學；地質學,"港灣風波潮流模擬及長浪預警之研究. 1/4, 模擬評估及長浪特性分析",蘇青和,交通部運輸研究所,350009
3,350 地球科學；地質學,"離岸風電區鄰近海域波流及地形變遷數值分析. 1/3, 臺中鄰近海域波浪及海流數值分析",李俊穎,交通部運輸研究所,350010
