
3,310 數學,14堂蘋果達人的養成課 [電子資源(電子書)],陳寗著,碁峰資訊,310001
3,310 數學,跨裝置網頁設計 [電子資源(電子書)] : HTML5、CSS3、JavaScript、jQuery、Bootstrap、jQuery Mobile,陳惠貞,碁峰資訊,310002
3,310 數學,大數據時代必學的超吸睛視覺化工具與技術 [電子資源(電子書)] : Excel+Tableau成功晉升資料分析師,彭其捷,博碩文化,310003
3,310 數學,Word/Excel/PowerPoint超效率500招速成技 [電子資源(電子書)],吳燦銘,博碩文化,310004
3,310 數學,"Life3.0 [電子資源(電子書)] : 人工智慧時代, 人類的蛻變與重生",鐵馬克(Max Tegmark),遠見天下文化,310005
3,310 數學,比別人快一步的Google工作術 [電子資源(電子書)] : 從職場到人生的100個聰明改造提案,電腦玩物站長Esor,電腦人文化,310006
3,310 數學,Evernote 100個做筆記的好方法 [電子資源(電子書)] : 數位化重整你的工作與人生,電腦玩物站長Esor,電腦人文化,310007
3,310 數學,Web前端開發完全入門 [電子資源(電子書)],呂高旭,藍海文化,310008
3,310 數學,VMware vSphere疑難雜症排除手冊 [電子資源(電子書)],顧武雄,碁峰資訊,310009
3,310 數學,Agile成功法則 [電子資源(電子書)] : 敏捷實作者的解決方案,Daniel James Gullo,碁峰資訊,310010
